date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
20:04:22	0/-1	---M--	302	error ('')			https://haitacmanhnhat.vn/id/dang-xuat	./haitac_site/haitacmanhnhat.vn/id/dang-xuat.6cf.delayed	(from https://haitacmanhnhat.vn/su-kien/su-kien-doi-qua-mung-quoc-khanh-2-9-147.html)
20:04:22	74537/74537	---M--	200	added ('OK')	image/png	etag:%22e50e045d08bed4a0c0512f2cc71c60a3%22	https://haitacmanhnhat.vn/st-ms//files/uploads/files/Test/2808-50.png	./haitac_site/haitacmanhnhat.vn/st-ms/files/uploads/files/Test/2808-50.png	(from https://haitacmanhnhat.vn/su-kien/su-kien-doi-qua-mung-quoc-khanh-2-9-147.html)
20:04:23	59015/59015	---M--	200	added ('OK')	image/png	etag:%22a6f681b6b636b6717c6fa4274901aaf5%22	https://haitacmanhnhat.vn/st-ms//files/uploads/files/Test/2808-26.png	./haitac_site/haitacmanhnhat.vn/st-ms/files/uploads/files/Test/2808-26.png	(from https://haitacmanhnhat.vn/su-kien/su-kien-doi-qua-mung-quoc-khanh-2-9-147.html)
20:04:24	23952/23952	---M--	200	added ('OK')	image/png	etag:%22702e840034a39a5ee265c9c8ea2bb86c%22	https://haitacmanhnhat.vn/st-ms//files/uploads/files/Test/2808-27.png	./haitac_site/haitacmanhnhat.vn/st-ms/files/uploads/files/Test/2808-27.png	(from https://haitacmanhnhat.vn/su-kien/su-kien-doi-qua-mung-quoc-khanh-2-9-147.html)
20:04:26	15964/15964	---M--	200	added ('OK')	image/png	etag:%22782682aaf80bfe94557895772e5af712%22	https://haitacmanhnhat.vn/st-ms//files/uploads/files/Test/2808-29.png	./haitac_site/haitacmanhnhat.vn/st-ms/files/uploads/files/Test/2808-29.png	(from https://haitacmanhnhat.vn/su-kien/su-kien-doi-qua-mung-quoc-khanh-2-9-147.html)
20:04:27	435047/435047	---M--	200	added ('OK')	image/png	etag:%2210c19d082748823d8222aff7673092b0%22	https://haitacmanhnhat.vn/st-ms//files/uploads/files/Test/2808-28.png	./haitac_site/haitacmanhnhat.vn/st-ms/files/uploads/files/Test/2808-28.png	(from https://haitacmanhnhat.vn/su-kien/su-kien-doi-qua-mung-quoc-khanh-2-9-147.html)
20:04:27	16646/16646	---M--	200	added ('OK')	image/png	etag:%22a29854f90036acc6f54bdffa56ef2145%22	https://haitacmanhnhat.vn/st-ms//files/uploads/files/Test/2808-31.png	./haitac_site/haitacmanhnhat.vn/st-ms/files/uploads/files/Test/2808-31.png	(from https://haitacmanhnhat.vn/su-kien/su-kien-doi-qua-mung-quoc-khanh-2-9-147.html)
20:04:28	14968/14968	---M--	200	added ('OK')	image/png	etag:%22e31e6b196eda0b405bf3804f37b7275f%22	https://haitacmanhnhat.vn/st-ms//files/uploads/files/Test/2808-32.png	./haitac_site/haitacmanhnhat.vn/st-ms/files/uploads/files/Test/2808-32.png	(from https://haitacmanhnhat.vn/su-kien/su-kien-doi-qua-mung-quoc-khanh-2-9-147.html)
20:04:29	16548/16548	---M--	200	added ('OK')	image/png	etag:%224b81a05a8015e13708a85a92ff23ae9f%22	https://haitacmanhnhat.vn/st-ms//files/uploads/files/Test/2808-33.png	./haitac_site/haitacmanhnhat.vn/st-ms/files/uploads/files/Test/2808-33.png	(from https://haitacmanhnhat.vn/su-kien/su-kien-doi-qua-mung-quoc-khanh-2-9-147.html)
20:04:30	9504/9504	---M--	200	added ('OK')	image/png	etag:%22f6f4d403e542e66a5729e3fe31a43563%22	https://haitacmanhnhat.vn/st-ms//files/uploads/files/Test/2808-34.png	./haitac_site/haitacmanhnhat.vn/st-ms/files/uploads/files/Test/2808-34.png	(from https://haitacmanhnhat.vn/su-kien/su-kien-doi-qua-mung-quoc-khanh-2-9-147.html)
20:04:31	6317/6317	---M--	200	added ('OK')	image/png	etag:%22d95946bae189f4382b753916e73ec2e4%22	https://haitacmanhnhat.vn/st-ms//files/uploads/files/Test/2808-35.png	./haitac_site/haitacmanhnhat.vn/st-ms/files/uploads/files/Test/2808-35.png	(from https://haitacmanhnhat.vn/su-kien/su-kien-doi-qua-mung-quoc-khanh-2-9-147.html)
20:04:32	6142/6142	---M--	200	added ('OK')	image/png	etag:%22a4d93c8db6a95af92036588ae719e339%22	https://haitacmanhnhat.vn/st-ms//files/uploads/files/Test/2808-36.png	./haitac_site/haitacmanhnhat.vn/st-ms/files/uploads/files/Test/2808-36.png	(from https://haitacmanhnhat.vn/su-kien/su-kien-doi-qua-mung-quoc-khanh-2-9-147.html)
20:04:33	15610/15610	---M--	200	added ('OK')	image/png	etag:%22dd28a88616b7e4f673df3999a3f680c1%22	https://haitacmanhnhat.vn/st-ms//files/uploads/files/Test/2808-37.png	./haitac_site/haitacmanhnhat.vn/st-ms/files/uploads/files/Test/2808-37.png	(from https://haitacmanhnhat.vn/su-kien/su-kien-doi-qua-mung-quoc-khanh-2-9-147.html)
20:04:34	15663/15663	---M--	200	added ('OK')	image/png	etag:%22813cae792c8eaa061909aee2a62f0210%22	https://haitacmanhnhat.vn/st-ms//files/uploads/files/Test/2808-38.png	./haitac_site/haitacmanhnhat.vn/st-ms/files/uploads/files/Test/2808-38.png	(from https://haitacmanhnhat.vn/su-kien/su-kien-doi-qua-mung-quoc-khanh-2-9-147.html)
20:04:35	12390/12390	---M--	200	added ('OK')	image/png	etag:%22013b3d62f68ec23523dd8e99bb2ce983%22	https://haitacmanhnhat.vn/st-ms//files/uploads/files/Test/2808-39.png	./haitac_site/haitacmanhnhat.vn/st-ms/files/uploads/files/Test/2808-39.png	(from https://haitacmanhnhat.vn/su-kien/su-kien-doi-qua-mung-quoc-khanh-2-9-147.html)
20:04:36	11838/11838	---M--	200	added ('OK')	image/png	etag:%22b94f1204bd180fea22e3de925697227b%22	https://haitacmanhnhat.vn/st-ms//files/uploads/files/Test/2808-41.png	./haitac_site/haitacmanhnhat.vn/st-ms/files/uploads/files/Test/2808-41.png	(from https://haitacmanhnhat.vn/su-kien/su-kien-doi-qua-mung-quoc-khanh-2-9-147.html)
20:04:38	297873/297873	---M--	200	added ('OK')	image/png	etag:%220c67bde4017025d44885e984e4c87bb7%22	https://haitacmanhnhat.vn/st-ms//files/uploads/files/Test/2808-42.png	./haitac_site/haitacmanhnhat.vn/st-ms/files/uploads/files/Test/2808-42.png	(from https://haitacmanhnhat.vn/su-kien/su-kien-doi-qua-mung-quoc-khanh-2-9-147.html)
20:04:39	15309/15309	---M--	200	added ('OK')	image/png	etag:%222bb40701d0aae62ce39128a7cd139ed2%22	https://haitacmanhnhat.vn/st-ms//files/uploads/files/Test/2808-44.png	./haitac_site/haitacmanhnhat.vn/st-ms/files/uploads/files/Test/2808-44.png	(from https://haitacmanhnhat.vn/su-kien/su-kien-doi-qua-mung-quoc-khanh-2-9-147.html)
20:04:39	374467/374467	---M--	200	added ('OK')	image/png	etag:%22a39dc6eb7fe4ba821d835a045760b9c3%22	https://haitacmanhnhat.vn/st-ms//files/uploads/files/Test/2808-43.png	./haitac_site/haitacmanhnhat.vn/st-ms/files/uploads/files/Test/2808-43.png	(from https://haitacmanhnhat.vn/su-kien/su-kien-doi-qua-mung-quoc-khanh-2-9-147.html)
20:04:40	16641/16641	---M--	200	added ('OK')	image/png	etag:%220203587e64161484408120760eb229cb%22	https://haitacmanhnhat.vn/st-ms//files/uploads/files/Test/2808-45.png	./haitac_site/haitacmanhnhat.vn/st-ms/files/uploads/files/Test/2808-45.png	(from https://haitacmanhnhat.vn/su-kien/su-kien-doi-qua-mung-quoc-khanh-2-9-147.html)
20:04:41	17261/17261	---M--	200	added ('OK')	image/png	etag:%22e764bb9f3ca1bb81ff9264b259aac59e%22	https://haitacmanhnhat.vn/st-ms//files/uploads/files/Test/2808-46.png	./haitac_site/haitacmanhnhat.vn/st-ms/files/uploads/files/Test/2808-46.png	(from https://haitacmanhnhat.vn/su-kien/su-kien-doi-qua-mung-quoc-khanh-2-9-147.html)
20:04:42	61586/61586	---M--	200	added ('OK')	image/png	etag:%22ce67a9a11f9c6122c8a7104b909b83ad%22	https://haitacmanhnhat.vn/st-ms//files/uploads/files/Test/2808-47.png	./haitac_site/haitacmanhnhat.vn/st-ms/files/uploads/files/Test/2808-47.png	(from https://haitacmanhnhat.vn/su-kien/su-kien-doi-qua-mung-quoc-khanh-2-9-147.html)
20:04:43	32910/32910	---M--	200	added ('OK')	text/javascript	etag:%226e12e2b0d0bbedab9f2d889d816f6ed6%22	https://haitacmanhnhat.vn/st-ms/js/custom.js?v=20251018184410	./haitac_site/haitacmanhnhat.vn/st-ms/js/custom9090.js	(from https://haitacmanhnhat.vn/su-kien/su-kien-doi-qua-mung-quoc-khanh-2-9-147.html)
20:04:44	31308/31308	---M--	200	added ('OK')	text/javascript	etag:%222530756650334fd37ebff63414cf9b57%22	https://haitacmanhnhat.vn/st-ms/js/global.script.js?v=20251018184410	./haitac_site/haitacmanhnhat.vn/st-ms/js/global.script9090.js	(from https://haitacmanhnhat.vn/su-kien/su-kien-doi-qua-mung-quoc-khanh-2-9-147.html)
20:04:45	79260/79260	---M--	200	added ('OK')	text/css	etag:%22e5c4670c792a0b23ee30c4f0a4736231%22	https://haitacmanhnhat.vn/st-ms/css/style.css?v=20251018184412	./haitac_site/haitacmanhnhat.vn/st-ms/css/style33f9.css	(from https://haitacmanhnhat.vn/su-kien/1)
20:04:46	51336/51336	---M--	200	added ('OK')	text/css	etag:%2211c18984b4c7c54a068015c5c5f8da83%22	https://haitacmanhnhat.vn/st-ms/css/responsive.css?v=20251018184412	./haitac_site/haitacmanhnhat.vn/st-ms/css/responsive33f9.css	(from https://haitacmanhnhat.vn/su-kien/1)
20:04:47	0/-1	---M--	302	error ('')			https://haitacmanhnhat.vn/id/dang-xuat	./haitac_site/haitacmanhnhat.vn/id/dang-xuat.6e9.delayed	(from https://haitacmanhnhat.vn/su-kien/1)
20:04:47	0/-1	---M--	302	error ('')			https://haitacmanhnhat.vn/id/dang-xuat	./haitac_site/haitacmanhnhat.vn/id/dang-xuat.6ea.delayed	(from https://haitacmanhnhat.vn/su-kien/1)
20:04:47	32910/32910	---M--	200	added ('OK')	text/javascript	etag:%226e12e2b0d0bbedab9f2d889d816f6ed6%22	https://haitacmanhnhat.vn/st-ms/js/custom.js?v=20251018184412	./haitac_site/haitacmanhnhat.vn/st-ms/js/custom33f9.js	(from https://haitacmanhnhat.vn/su-kien/1)
20:04:48	31308/31308	---M--	200	added ('OK')	text/javascript	etag:%222530756650334fd37ebff63414cf9b57%22	https://haitacmanhnhat.vn/st-ms/js/global.script.js?v=20251018184412	./haitac_site/haitacmanhnhat.vn/st-ms/js/global.script33f9.js	(from https://haitacmanhnhat.vn/su-kien/1)
20:04:49	79260/79260	---M--	200	added ('OK')	text/css	etag:%22e5c4670c792a0b23ee30c4f0a4736231%22	https://haitacmanhnhat.vn/st-ms/css/style.css?v=20251018105727	./haitac_site/haitacmanhnhat.vn/st-ms/css/stylefb3b.css	(from https://haitacmanhnhat.vn/su-kien/3)
20:04:50	51336/51336	---M--	200	added ('OK')	text/css	etag:%2211c18984b4c7c54a068015c5c5f8da83%22	https://haitacmanhnhat.vn/st-ms/css/responsive.css?v=20251018105727	./haitac_site/haitacmanhnhat.vn/st-ms/css/responsivefb3b.css	(from https://haitacmanhnhat.vn/su-kien/3)
20:04:51	0/-1	---M--	302	error ('')			https://haitacmanhnhat.vn/id/dang-xuat	./haitac_site/haitacmanhnhat.vn/id/dang-xuat.6ef.delayed	(from https://haitacmanhnhat.vn/su-kien/3)
20:04:51	0/-1	---M--	302	error ('')			https://haitacmanhnhat.vn/id/dang-xuat	./haitac_site/haitacmanhnhat.vn/id/dang-xuat.6f0.delayed	(from https://haitacmanhnhat.vn/su-kien/3)
20:04:51	34775/34775	---MCZ	200	added ('OK')	text/html	date:Sat,%2018%20Oct%202025%2013:04:51%20GMT	https://haitacmanhnhat.vn/su-kien/su-kien-xe-tui-mu-trung-qua-to-mung-quoc-khanh-2-9-137.html	./haitac_site/haitacmanhnhat.vn/su-kien/su-kien-xe-tui-mu-trung-qua-to-mung-quoc-khanh-2-9-137.html	(from https://haitacmanhnhat.vn/su-kien/3)
20:04:53	48090/48090	---MCZ	200	added ('OK')	text/html	date:Sat,%2018%20Oct%202025%2013:04:52%20GMT	https://haitacmanhnhat.vn/su-kien/su-kien-tuan-4-thang-8-2025-141.html	./haitac_site/haitacmanhnhat.vn/su-kien/su-kien-tuan-4-thang-8-2025-141.html	(from https://haitacmanhnhat.vn/su-kien/3)
20:04:54	38675/38675	---MCZ	200	added ('OK')	text/html	date:Sat,%2018%20Oct%202025%2013:04:53%20GMT	https://haitacmanhnhat.vn/su-kien/vuong-gia-chien-lan-1-139.html	./haitac_site/haitacmanhnhat.vn/su-kien/vuong-gia-chien-lan-1-139.html	(from https://haitacmanhnhat.vn/su-kien/3)
20:04:55	45941/45941	---MCZ	200	added ('OK')	text/html	date:Sat,%2018%20Oct%202025%2013:04:54%20GMT	https://haitacmanhnhat.vn/su-kien/su-kien-tuan-3-thang-8-2025-135.html	./haitac_site/haitacmanhnhat.vn/su-kien/su-kien-tuan-3-thang-8-2025-135.html	(from https://haitacmanhnhat.vn/su-kien/3)
20:04:56	29032/29032	---MCZ	200	added ('OK')	text/html	date:Sat,%2018%20Oct%202025%2013:04:55%20GMT	https://haitacmanhnhat.vn/su-kien/thong-ba-o-ca-p-nha-t-die-u-chi-nh-tuo-ng-thang-8-133.html	./haitac_site/haitacmanhnhat.vn/su-kien/thong-ba-o-ca-p-nha-t-die-u-chi-nh-tuo-ng-thang-8-133.html	(from https://haitacmanhnhat.vn/su-kien/3)
20:04:57	37149/37149	---MCZ	200	added ('OK')	text/html	date:Sat,%2018%20Oct%202025%2013:04:56%20GMT	https://haitacmanhnhat.vn/su-kien/to-doi-chien-hai-tac-chien-dau-lan-1-131.html	./haitac_site/haitacmanhnhat.vn/su-kien/to-doi-chien-hai-tac-chien-dau-lan-1-131.html	(from https://haitacmanhnhat.vn/su-kien/3)
20:04:58	44888/44888	---MCZ	200	added ('OK')	text/html	date:Sat,%2018%20Oct%202025%2013:04:57%20GMT	https://haitacmanhnhat.vn/su-kien/su-kien-tuan-2-thang-8-2025-129.html	./haitac_site/haitacmanhnhat.vn/su-kien/su-kien-tuan-2-thang-8-2025-129.html	(from https://haitacmanhnhat.vn/su-kien/3)
20:04:59	31458/31458	---MCZ	200	added ('OK')	text/html	date:Sat,%2018%20Oct%202025%2013:04:58%20GMT	https://haitacmanhnhat.vn/su-kien/san-dau-gia-lien-sever-127.html	./haitac_site/haitacmanhnhat.vn/su-kien/san-dau-gia-lien-sever-127.html	(from https://haitacmanhnhat.vn/su-kien/3)
20:05:00	48331/48331	---MCZ	200	added ('OK')	text/html	date:Sat,%2018%20Oct%202025%2013:04:59%20GMT	https://haitacmanhnhat.vn/su-kien/su-kien-tuan-1-thang-8-2025-125.html	./haitac_site/haitacmanhnhat.vn/su-kien/su-kien-tuan-1-thang-8-2025-125.html	(from https://haitacmanhnhat.vn/su-kien/3)
20:05:01	31373/31373	---MCZ	200	added ('OK')	text/html	date:Sat,%2018%20Oct%202025%2013:05:00%20GMT	https://haitacmanhnhat.vn/su-kien/giai-dau-vuot-ai-dai-chien-107.html	./haitac_site/haitacmanhnhat.vn/su-kien/giai-dau-vuot-ai-dai-chien-107.html	(from https://haitacmanhnhat.vn/su-kien/3)
20:05:02	39415/39415	---MCZ	200	added ('OK')	text/html	date:Sat,%2018%20Oct%202025%2013:05:01%20GMT	https://haitacmanhnhat.vn/su-kien/4	./haitac_site/haitacmanhnhat.vn/su-kien/4.html	(from https://haitacmanhnhat.vn/su-kien/3)
20:05:02	32910/32910	---M--	200	added ('OK')	text/javascript	etag:%226e12e2b0d0bbedab9f2d889d816f6ed6%22	https://haitacmanhnhat.vn/st-ms/js/custom.js?v=20251018105727	./haitac_site/haitacmanhnhat.vn/st-ms/js/customfb3b.js	(from https://haitacmanhnhat.vn/su-kien/3)
20:05:03	31308/31308	---M--	200	added ('OK')	text/javascript	etag:%222530756650334fd37ebff63414cf9b57%22	https://haitacmanhnhat.vn/st-ms/js/global.script.js?v=20251018105727	./haitac_site/haitacmanhnhat.vn/st-ms/js/global.scriptfb3b.js	(from https://haitacmanhnhat.vn/su-kien/3)
20:05:04	79260/79260	---M--	200	added ('OK')	text/css	etag:%22e5c4670c792a0b23ee30c4f0a4736231%22	https://haitacmanhnhat.vn/st-ms/css/style.css?v=20251018132734	./haitac_site/haitacmanhnhat.vn/st-ms/css/stylefa3e.css	(from https://haitacmanhnhat.vn/tin-tuc/cong-hoi-chien-lien-server-lan-1-161.html)
20:05:05	51336/51336	---M--	200	added ('OK')	text/css	etag:%2211c18984b4c7c54a068015c5c5f8da83%22	https://haitacmanhnhat.vn/st-ms/css/responsive.css?v=20251018132734	./haitac_site/haitacmanhnhat.vn/st-ms/css/responsivefa3e.css	(from https://haitacmanhnhat.vn/tin-tuc/cong-hoi-chien-lien-server-lan-1-161.html)
20:05:06	0/-1	---M--	302	error ('')			https://haitacmanhnhat.vn/id/dang-xuat	./haitac_site/haitacmanhnhat.vn/id/dang-xuat.700.delayed	(from https://haitacmanhnhat.vn/tin-tuc/cong-hoi-chien-lien-server-lan-1-161.html)
20:05:06	0/-1	---M--	302	error ('')			https://haitacmanhnhat.vn/id/dang-xuat	./haitac_site/haitacmanhnhat.vn/id/dang-xuat.701.delayed	(from https://haitacmanhnhat.vn/tin-tuc/cong-hoi-chien-lien-server-lan-1-161.html)
20:05:06	32910/32910	---M--	200	added ('OK')	text/javascript	etag:%226e12e2b0d0bbedab9f2d889d816f6ed6%22	https://haitacmanhnhat.vn/st-ms/js/custom.js?v=20251018132734	./haitac_site/haitacmanhnhat.vn/st-ms/js/customfa3e.js	(from https://haitacmanhnhat.vn/tin-tuc/cong-hoi-chien-lien-server-lan-1-161.html)
20:05:07	31308/31308	---M--	200	added ('OK')	text/javascript	etag:%222530756650334fd37ebff63414cf9b57%22	https://haitacmanhnhat.vn/st-ms/js/global.script.js?v=20251018132734	./haitac_site/haitacmanhnhat.vn/st-ms/js/global.scriptfa3e.js	(from https://haitacmanhnhat.vn/tin-tuc/cong-hoi-chien-lien-server-lan-1-161.html)
20:05:08	79260/79260	---M--	200	added ('OK')	text/css	etag:%22e5c4670c792a0b23ee30c4f0a4736231%22	https://haitacmanhnhat.vn/st-ms/css/style.css?v=20251018184738	./haitac_site/haitacmanhnhat.vn/st-ms/css/style1c80.css	(from https://haitacmanhnhat.vn/tin-tuc/su-kien-tuan-2-thang-9-2025-163.html)
20:05:09	51336/51336	---M--	200	added ('OK')	text/css	etag:%2211c18984b4c7c54a068015c5c5f8da83%22	https://haitacmanhnhat.vn/st-ms/css/responsive.css?v=20251018184738	./haitac_site/haitacmanhnhat.vn/st-ms/css/responsive1c80.css	(from https://haitacmanhnhat.vn/tin-tuc/su-kien-tuan-2-thang-9-2025-163.html)
20:05:10	0/-1	---M--	302	error ('')			https://haitacmanhnhat.vn/id/dang-xuat	./haitac_site/haitacmanhnhat.vn/id/dang-xuat.706.delayed	(from https://haitacmanhnhat.vn/tin-tuc/su-kien-tuan-2-thang-9-2025-163.html)
20:05:10	0/-1	---M--	302	error ('')			https://haitacmanhnhat.vn/id/dang-xuat	./haitac_site/haitacmanhnhat.vn/id/dang-xuat.707.delayed	(from https://haitacmanhnhat.vn/tin-tuc/su-kien-tuan-2-thang-9-2025-163.html)
20:05:10	32910/32910	---M--	200	added ('OK')	text/javascript	etag:%226e12e2b0d0bbedab9f2d889d816f6ed6%22	https://haitacmanhnhat.vn/st-ms/js/custom.js?v=20251018184738	./haitac_site/haitacmanhnhat.vn/st-ms/js/custom1c80.js	(from https://haitacmanhnhat.vn/tin-tuc/su-kien-tuan-2-thang-9-2025-163.html)
20:05:11	31308/31308	---M--	200	added ('OK')	text/javascript	etag:%222530756650334fd37ebff63414cf9b57%22	https://haitacmanhnhat.vn/st-ms/js/global.script.js?v=20251018184738	./haitac_site/haitacmanhnhat.vn/st-ms/js/global.script1c80.js	(from https://haitacmanhnhat.vn/tin-tuc/su-kien-tuan-2-thang-9-2025-163.html)
20:05:12	79260/79260	---M--	200	added ('OK')	text/css	etag:%22e5c4670c792a0b23ee30c4f0a4736231%22	https://haitacmanhnhat.vn/st-ms/css/style.css?v=20251018114928	./haitac_site/haitacmanhnhat.vn/st-ms/css/style1df4.css	(from https://haitacmanhnhat.vn/tin-tuc/10h-6-9-khai-mo-may-chu-s27-153.html)
20:05:13	51336/51336	---M--	200	added ('OK')	text/css	etag:%2211c18984b4c7c54a068015c5c5f8da83%22	https://haitacmanhnhat.vn/st-ms/css/responsive.css?v=20251018114928	./haitac_site/haitacmanhnhat.vn/st-ms/css/responsive1df4.css	(from https://haitacmanhnhat.vn/tin-tuc/10h-6-9-khai-mo-may-chu-s27-153.html)
20:05:14	0/-1	---M--	302	error ('')			https://haitacmanhnhat.vn/id/dang-xuat	./haitac_site/haitacmanhnhat.vn/id/dang-xuat.70c.delayed	(from https://haitacmanhnhat.vn/tin-tuc/10h-6-9-khai-mo-may-chu-s27-153.html)
20:05:14	0/-1	---M--	302	error ('')			https://haitacmanhnhat.vn/id/dang-xuat	./haitac_site/haitacmanhnhat.vn/id/dang-xuat.70d.delayed	(from https://haitacmanhnhat.vn/tin-tuc/10h-6-9-khai-mo-may-chu-s27-153.html)
20:05:14	32910/32910	---M--	200	added ('OK')	text/javascript	etag:%226e12e2b0d0bbedab9f2d889d816f6ed6%22	https://haitacmanhnhat.vn/st-ms/js/custom.js?v=20251018114928	./haitac_site/haitacmanhnhat.vn/st-ms/js/custom1df4.js	(from https://haitacmanhnhat.vn/tin-tuc/10h-6-9-khai-mo-may-chu-s27-153.html)
20:05:15	31308/31308	---M--	200	added ('OK')	text/javascript	etag:%222530756650334fd37ebff63414cf9b57%22	https://haitacmanhnhat.vn/st-ms/js/global.script.js?v=20251018114928	./haitac_site/haitacmanhnhat.vn/st-ms/js/global.script1df4.js	(from https://haitacmanhnhat.vn/tin-tuc/10h-6-9-khai-mo-may-chu-s27-153.html)
20:05:16	79260/79260	---M--	200	added ('OK')	text/css	etag:%22e5c4670c792a0b23ee30c4f0a4736231%22	https://haitacmanhnhat.vn/st-ms/css/style.css?v=20251018184740	./haitac_site/haitacmanhnhat.vn/st-ms/css/stylea848.css	(from https://haitacmanhnhat.vn/tin-tuc/cap-nhat-tinh-nang-phien-ban-thang-9-151.html)
20:05:17	51336/51336	---M--	200	added ('OK')	text/css	etag:%2211c18984b4c7c54a068015c5c5f8da83%22	https://haitacmanhnhat.vn/st-ms/css/responsive.css?v=20251018184740	./haitac_site/haitacmanhnhat.vn/st-ms/css/responsivea848.css	(from https://haitacmanhnhat.vn/tin-tuc/cap-nhat-tinh-nang-phien-ban-thang-9-151.html)
20:05:18	0/-1	---M--	302	error ('')			https://haitacmanhnhat.vn/id/dang-xuat	./haitac_site/haitacmanhnhat.vn/id/dang-xuat.712.delayed	(from https://haitacmanhnhat.vn/tin-tuc/cap-nhat-tinh-nang-phien-ban-thang-9-151.html)
20:05:18	0/-1	---M--	302	error ('')			https://haitacmanhnhat.vn/id/dang-xuat	./haitac_site/haitacmanhnhat.vn/id/dang-xuat.713.delayed	(from https://haitacmanhnhat.vn/tin-tuc/cap-nhat-tinh-nang-phien-ban-thang-9-151.html)
20:05:18	32910/32910	---M--	200	added ('OK')	text/javascript	etag:%226e12e2b0d0bbedab9f2d889d816f6ed6%22	https://haitacmanhnhat.vn/st-ms/js/custom.js?v=20251018184740	./haitac_site/haitacmanhnhat.vn/st-ms/js/customa848.js	(from https://haitacmanhnhat.vn/tin-tuc/cap-nhat-tinh-nang-phien-ban-thang-9-151.html)
20:05:19	31308/31308	---M--	200	added ('OK')	text/javascript	etag:%222530756650334fd37ebff63414cf9b57%22	https://haitacmanhnhat.vn/st-ms/js/global.script.js?v=20251018184740	./haitac_site/haitacmanhnhat.vn/st-ms/js/global.scripta848.js	(from https://haitacmanhnhat.vn/tin-tuc/cap-nhat-tinh-nang-phien-ban-thang-9-151.html)
20:05:20	79260/79260	---M--	200	added ('OK')	text/css	etag:%22e5c4670c792a0b23ee30c4f0a4736231%22	https://haitacmanhnhat.vn/st-ms/css/style.css?v=20251018100813	./haitac_site/haitacmanhnhat.vn/st-ms/css/style7f12.css	(from https://haitacmanhnhat.vn/tin-tuc/dau-tri-dai-chien-145.html)
20:05:21	51336/51336	---M--	200	added ('OK')	text/css	etag:%2211c18984b4c7c54a068015c5c5f8da83%22	https://haitacmanhnhat.vn/st-ms/css/responsive.css?v=20251018100813	./haitac_site/haitacmanhnhat.vn/st-ms/css/responsive7f12.css	(from https://haitacmanhnhat.vn/tin-tuc/dau-tri-dai-chien-145.html)
